text,newId,message_id,label,catCode,plaintext,lang,__index_level_0__,label_llama
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@ShonaMurray_ Ok thanks I can understand people being upset with the the way refugees are being treated in Ireland ☘️ But the Irish People you ""Voted"" into Gov are inviting these people into our Country! Why isn't their Protests at Gov buildings! We need ORDER! Before a disaster happens!""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [1]. <|eot_id|>",1.60E+18,1.60E+18,pro-immigration,1,"@ShonaMurray_ Ok thanks I can understand people being upset with the the way refugees are being treated in Ireland ☘️ But the Irish People you ""Voted"" into Gov are inviting these people into our Country! Why isn't their Protests at Gov buildings! We need ORDER! Before a disaster happens!",en,1115,anti-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Great night at @theasylumcc 25th Anniversary party at the @santamonicapier 🎡🎢  Good Friends and Good Times! @geoffmeed @nicklyondirector @iambailing #glenndanzig @ericstjohnofficial  #actor #actorslife #leadingman  #redcarpet #video #entertainment  #hollywood #ericstjohn https://t.co/AqeZkra1by""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.59E+18,1.59E+18,unrelated,4,Great night at @theasylumcc 25th Anniversary party at the @santamonicapier 🎡🎢  Good Friends and Good Times! @geoffmeed @nicklyondirector @iambailing #glenndanzig @ericstjohnofficial  #actor #actorslife #leadingman  #redcarpet #video #entertainment  #hollywood #ericstjohn https://t.co/AqeZkra1by,en,1342,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@davidmbwana @Palnarnia @AdinHaykin1 No, the British actually favored the Arabs in the region figuring it would be better in the long run to support the Arabs over the Jews! It’s why there were attacks against the British by Jews prior to 1948. British also limited the amount of jews who could immigrate to the area""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.54E+18,1.54E+18,unrelated,4,"@davidmbwana @Palnarnia @AdinHaykin1 No, the British actually favored the Arabs in the region figuring it would be better in the long run to support the Arabs over the Jews! It’s why there were attacks against the British by Jews prior to 1948. British also limited the amount of jews who could immigrate to the area",en,605,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""You know my love?...  you are the reason why my heart feels alive and the most beautiful thing that life had to make me so happy... I LOVE YOU!!! 이민호...사랑해❤❤ @ActorLeeMinHo https://t.co/pDJUgVz607""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.49E+18,1.49E+18,unrelated,4,You know my love?...  you are the reason why my heart feels alive and the most beautiful thing that life had to make me so happy... I LOVE YOU!!! 이민호...사랑해❤❤ @ActorLeeMinHo https://t.co/pDJUgVz607,en,735,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@trussliz @Telegraph Immigration? #operationjockstrap""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.57E+18,1.57E+18,unrelated,4,@trussliz @Telegraph Immigration? #operationjockstrap,en,430,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Today #IJUSTNEEDEDCASH educated #Afghan #refugees in #UK 🇬🇧  on dangers of illegal money lending #loansharks #feedback @LoanSharkNews @Aida_S_Haughton @BenjoBD @SNS_CAB @_alicecharity @Aspire_Housing @SusanEMoffat @NewVicTheatre  @UNmigration @IOMatUN https://t.co/Fe9HF5pZrD""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.49E+18,1.49E+18,unrelated,4,Today #IJUSTNEEDEDCASH educated #Afghan #refugees in #UK 🇬🇧  on dangers of illegal money lending #loansharks #feedback @LoanSharkNews @Aida_S_Haughton @BenjoBD @SNS_CAB @_alicecharity @Aspire_Housing @SusanEMoffat @NewVicTheatre  @UNmigration @IOMatUN https://t.co/Fe9HF5pZrD,en,865,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@BrendanB_ Lmaoo shits crazy I was the only foreigner""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.50E+18,1.50E+18,unrelated,4,@BrendanB_ Lmaoo shits crazy I was the only foreigner,en,1361,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@pooball @Craylands76 @jemmaforte As a father of 7, whose children range from 23 to 4. I can see the drop off in education received, to the education currently given. My younger 3, off tangent.  Their school can barely afford to plate their school lunches. If I could emigrate tomorrow, I would!!!""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.56E+18,1.56E+18,unrelated,4,"@pooball @Craylands76 @jemmaforte As a father of 7, whose children range from 23 to 4. I can see the drop off in education received, to the education currently given. My younger 3, off tangent.  Their school can barely afford to plate their school lunches. If I could emigrate tomorrow, I would!!!",en,564,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@DemocraticWins @BidensWins Gumball immigration https://t.co/2pBAB41Hey  We have a viable immigration system already in place in this country we immigrate over a million people a year. I don't think Jojo the clown knows that but there are rules to it there's no rules to what's going on on the border now""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1.57E+18,1.57E+18,anti-immigration,2,@DemocraticWins @BidensWins Gumball immigration https://t.co/2pBAB41Hey  We have a viable immigration system already in place in this country we immigrate over a million people a year. I don't think Jojo the clown knows that but there are rules to it there's no rules to what's going on on the border now,en,422,anti-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""#राम_नाम_की_होली The real Holi is the day on which we get the refuge of Jagatguru Tatvdarshi Saint Rampal Ji Maharaj Ji, who shows the real path of devotion to attain the Supreme God.  Read Book - ""Gyan Ganga""  Sant Rampal Ji Maharaj https://t.co/xCUEFThIPT""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.50E+18,1.50E+18,unrelated,4,"#राम_नाम_की_होली The real Holi is the day on which we get the refuge of Jagatguru Tatvdarshi Saint Rampal Ji Maharaj Ji, who shows the real path of devotion to attain the Supreme God.  Read Book - ""Gyan Ganga""  Sant Rampal Ji Maharaj https://t.co/xCUEFThIPT",en,677,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""I love the new legal immigrants they wan https://t.co/HM1VAauIks""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [1]. <|eot_id|>",1.57E+18,1.57E+18,pro-immigration,1,I love the new legal immigrants they wan https://t.co/HM1VAauIks,en,1288,pro-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@MTLancashire @andersleijersta Seeing your an immigrant to Wales like it or lump it, your free to leave.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1.49E+18,1.49E+18,anti-immigration,2,"@MTLancashire @andersleijersta Seeing your an immigrant to Wales like it or lump it, your free to leave.",en,69,anti-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""FREE DIGITAL PUBLICATION: https://t.co/4Z7E3mXKMk Follow us @Concordtimes for: # BreakingNews || #Views || #Sports || #PoliticsToday || #Entertainment || #ClimateChange || #Environment || #Wildlife || #Migration || #HistoricalFacts || #ExclusiveInterview || #andMore""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.54E+18,1.54E+18,unrelated,4,FREE DIGITAL PUBLICATION: https://t.co/4Z7E3mXKMk Follow us @Concordtimes for: # BreakingNews || #Views || #Sports || #PoliticsToday || #Entertainment || #ClimateChange || #Environment || #Wildlife || #Migration || #HistoricalFacts || #ExclusiveInterview || #andMore,en,1452,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""I love the new legal immigrants they wan  https://t.co/DZtjyAkhSD""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [1]. <|eot_id|>",1.60E+18,1.60E+18,pro-immigration,1,I love the new legal immigrants they wan  https://t.co/DZtjyAkhSD,en,1153,pro-immigration
