message_id,label,catCode,plaintext,lang,label_llama,tweet_lang
1.52E+18,pro-immigration,1,Our lives and wellbeing are taking from us. @unhcr please don't let our hope die! #RescueAfgRefugees_Indonesia,en,pro-immigration,en
1.58E+18,unrelated,4,@ReturnofR Foreigner,en,unrelated,en
1.51E+18,anti-immigration,2,"Everyone is talking about inflation, but #MIGRATION is one reason among many why the cost of everything from real estate to food to fuel is rising. The new residents are winners because the cost of living is still low compared to where they came from even with higher #inflation",en,pro-immigration,en
1.59E+18,anti-immigration,2,@Justice_forum RNLI I am told by a reliable source that the RNLI has a funding arrangement with a major people smuggling organisation that pays them to bring over as many migrants as they can.  This is why the RNLI do not return them to France.,en,anti-immigration,en
1.53E+18,unrelated,4,pay what.  HISO.  a betrayal of the country.  that he is a failure.  HISO.  a failure.  to be the president of the United States.  he'll be dead he's stupid.  stupid old fool.  the.  he will be in an asian asylum an asian house https://t.co/zzSXp698dr,en,unrelated,en
1.57E+18,unrelated,4,"@redsnewhandle @SainAsylum Yep Einsteins has bagel bagels, not just sammies",en,unrelated,en
1.53E+18,anti-immigration,2,"Labour wants to open the immigration floodgates ,depose the monarchy and get rid of our nuclear program and the final act is to change our name to little britainistan",en,anti-immigration,en
1.49E+18,pro-immigration,1,"When one lives in Rhino Refugee Camp in #Uganda one has to learn to be resilient & resouceful and repair useful and necessary items, like #solarpanels  This camp needs support to fund its repair programs. @SolarAid @SolarVictoriaAU @SolarPowerWorld @SolarIndustry #solarpower",en,neutral,en
1.50E+18,unrelated,4,@Sanderson1105 @SainAsylum Those were the days. 😂,en,unrelated,en
1.51E+18,unrelated,4,"Just posted a photo @ Lagos, Nigeria https://t.co/aSyLqVUrPo",en,unrelated,en
1.57E+18,unrelated,4,"Well here’s a turn up for the books, just been invited to design the new logo on the Radisson Red hotel uniform ! Watch this space! @ColletteColli14 @Refugee_Assist @Liverbird51 @YvetteMarsdenB @Liverbird51 @Bluebir27773421 @Porkyaskew",en,unrelated,en
1.51E+18,unrelated,4,"@lesiavasylenko They are not the first and wont be the last people that ""modern world"" killed... But all the world saw the hypocracy of Europa when killing people are Christian... https://t.co/R0lMr0WtQS",en,unrelated,en
1.48E+18,pro-immigration,1,These kids should be in school but instead they are suffering of lack of formal education and their parents have brought them to demonstrate for their rights. Nobody wants their sweet children to be on the street at this age. #HelpRefugees_Indonesia,en,pro-immigration,en
1.54E+18,unrelated,4,@PolaBear2637 @Don_LImmortale @Karlosw11 @horseyannie @c13_jane @elaine_stott Given I’m an immigrant I’d never say that 👍🏼,en,neutral,en
1.52E+18,unrelated,4,#reducecryptotax @narendramodi rich people who are into crypto are migrating from the country bcz of crypto taxes reduce it pls sir @nsitharaman  @ArvindKejriwal pls help us,en,unrelated,en
1.50E+18,unrelated,4,@offclASTRO I send you tons of love from here Venezuela and I have a lot of respect for your work because as a fan I may have an idea of how hard you've been working on this #MOONBIN_SANHA_WHO #문빈_산하 #MOONBIN_SANHA #문빈 #MOONBIN #산하 #SANHA #REFUGE #아스트로 #ASTRO @offclASTRO,en,unrelated,en
1.53E+18,anti-immigration,2,@Tony_Yorkshire @firstyorks2017 The first thingS he should: stop all illegal immigrants.   Remove green tax completely  Tear up N Ireland protocol.   Start fracking and nuclear power,en,anti-immigration,en
1.54E+18,unrelated,4,Wednesday VIP Opening was an excellent night. Don’t miss this exhibit.  #worldofpeace #AntwaunSargent  #takashimurakami #KanyeWest #remkoolhaas  #offwhite #louisvuitton @ Brooklyn Museum https://t.co/30pZcTd3IT,en,unrelated,en
1.59E+18,unrelated,4,So we all migrating back to MySpace or what? Pen palling?,en,unrelated,en
1.50E+18,pro-immigration,1,"@Gladelands Yes I remember sharing that at the time … they are amoral shapeshifters … being dragged towards positive actions by public opinion on Covid, refugees & cost of living crisis while people assume they are leading. This is not the Conservatives I grew up with!",en,pro-immigration,en
1.53E+18,unrelated,4,"Tonight @FantasyLi7 we have Charlot, Jessica and Kay. Our featured #tgirl is Ava #peepshows #wearamask #privatelapdances #adulttheaters",en,unrelated,en
1.59E+18,neutral,3,@60Mins Why hasn't his company been  investigated by @ASIOGovAu  #immigration @AusFedPolice #ATO been fined closed down and send him back to China. Criminal behaviour allowing convicted drug dealers &  potential spies entering Australia for sinister agendas.  @4corners @ForeignOfficial,en,anti-immigration,en
1.59E+18,anti-immigration,2,@BBCNews I wonder when the British public will rise up against illegal immigration.,en,anti-immigration,en
1.53E+18,unrelated,4,"@Lazylepara Like I said, thats your view bruv and I respect it.",en,unrelated,en
1.50E+18,anti-immigration,2,"@DILLWIZARD @sabudovi @POTUS Biden is working on a plan to outlaw war just like guns.  Gonna be a challenge to get other country to play along.  China & Russia get stronger while US worries about rights of illegal immigrants, transgender rights and bullying.",en,anti-immigration,en
1.53E+18,anti-immigration,2,@ArsenaIIlI @Rich_gunter @JackSmith1942 @bleaksolaris @toadmeister 7 million immigrants have got to live somewhere. My concern is just how few of them are net contributors to the economy. That report that migration is a net financial benefit is politically contrived bunk. It’s not a coincidence the government borrowed £2 trillion since 1997…,en,anti-immigration,en
1.48E+18,anti-immigration,2,Crazy thing is Asians and Hispanic (Mexicans) have majority states as population we AA larger than Asians and Mexicans but we don't have no super majority black state the Southeast of Interstate 85\20 to Delaware\Maryland  we can be majority of state level if we migrated to SEUSA,en,neutral,en
1.54E+18,unrelated,4,@JohnnyLameo @Brexit_Refugee @POTUS So many rights that we do not have any....,en,unrelated,en
1.59E+18,unrelated,4,@cert1fiedPT MEANWHILE YOU GUYS HAVE BEEN DOING THIS ...  DONT GET ME STARTED WITH HUMAN TRAFFICKING.... https://t.co/SIhpzkOdYd,en,pro-immigration,en
1.59E+18,neutral,3,@PhilSaltash @dancludlow My Grandad emigrated to GB when he was 5/6 from Italy. We don't know from where exactly. My great grandparents died young of pneumonia & he & his brother were adopted. New English surname! Found him in the Navy records during WW1 as a stoker!,en,neutral,en
1.52E+18,unrelated,4,@WorldxAsylum @LessIsMorley91 Both of y’all need to go to bed,en,unrelated,en
1.61E+18,anti-immigration,2,"Listen to Brendan Gleeson about FG Michael Martin. The political class in this country are disgusting, outrageous, out to feather their own nest. The Irish Citizens are not been looked after instead these people prefer immigrants over Irish Citizens 🇮🇪 https://t.co/6TrDsDhmfj",en,anti-immigration,en
1.56E+18,unrelated,4,"GET THIS MAN IN AN ASYLUM, WTF",en,unrelated,en
1.48E+18,neutral,3,No one in SA hate foreingers but illigal foreigners who comes without paper again we don't hate them but simple want them to comply with or bylaws,en,neutral,en
1.58E+18,anti-immigration,2,"In the past two years, organized crime and immigration have completely reshaped this beach town in the north of Chile. Criminal organizations are extorting small businesses, immigrants, delivery drivers... and scaring tourists away. https://t.co/ravoVH9rwo",en,anti-immigration,en
1.57E+18,unrelated,4,"To the former child migrants, . https://t.co/JoUaqj49yI",en,unrelated,en
1.59E+18,unrelated,4,"A group of journalists from all over Europe are here together w/us @jobolano to learn & discuss about an overlooked: migration & European forests, what an honor to have you @wadudsalangi @daphnetoli @EICnetwork @ShaliiAriaas @EileenTruax @balvarezvillar @karimi_shafi https://t.co/1bdw4vamNu",en,neutral,en
1.51E+18,unrelated,4,More #hummingbirds prefer #Georgia in April...@ExploreGeorgia #LifeinGainesvilleGA #HummingbirdMigration #https://medium.com/armchair-espresso/hummingbird-migration-maps-2022-5c1edc8006ba,en,unrelated,en
1.49E+18,unrelated,4,"In the current political situation of #GoaElection2022 , finding refuge in the poems of Atal Bihari Vajpayee Ji. Inspiration. Groundwork. Civilization",en,unrelated,en
1.54E+18,pro-immigration,1,"@PaulBrandITV @itvnews Can you get your collegue on the 10 o'clock news to stop calling people ""illegal immigrants"" they are NOT, they are Refugee's or Asylum Seekers. They did not arrive illegally too, it is not illegal to arrive by any means & claim alyssum @Ofcom",en,pro-immigration,en
1.56E+18,pro-immigration,1,"@truthjusticehph Remove immigrant employees from my senior community, and it would collapse. Be careful what you wish for!",en,pro-immigration,en
1.59E+18,unrelated,4,"@darrengrimes_ We opened our homes for the white refugees, funny that.",en,neutral,en
1.53E+18,unrelated,4,@EdnaKanyesigye @Refugees Thanks @EdnaKanyesigye. I am humbled,en,unrelated,en
1.52E+18,pro-immigration,1,"For refugees, the fatigue of constantly reaching towards what they mean and what they need is immeasurable. The need for Ukrainian and Russian-speaking volunteers along the Ukrainian border and beyond is acute - we ar @KHARPProject, and others, are trying hard to address this 6/7",en,pro-immigration,en
1.50E+18,pro-immigration,1,So the Putin funded UK govt are 'worried' that Ireland letting in Ukranian refugees is a 'security risk'  You couldn't make this shit up,en,pro-immigration,en
1.59E+18,neutral,3,"@SuellaBraverman  Home Secretary ...so, buildiing new facilities to house illegal immigrants in office blocks in Ireland. We voted for the complete opposite. You are building these facilities with our money. You have no intention of stopping it, do you?",en,pro-immigration,en
1.49E+18,unrelated,4,"@MubeatTV @DRIPPIN @weareDRIPPIN ⛓️⛓️⛓️🇰🇷🇨🇴🐬💕 Cha Jun Ho. You are my prison, my heart is cowardly and seeks refuge in you",en,unrelated,en
1.54E+18,neutral,3,@JhaSanjay Nothing compared to what Italian immigrant has amassed.,en,neutral,en
1.61E+18,unrelated,4,"It was launching of #indus  December, 2017 #migratingmusic #worldmusic #trancemusic #psychedelia #diaspora #wanderer #hellenic #hellenism #hellenistic #ancientculture @ Iccr Kolkata https://t.co/kRh6a6KQ76",en,unrelated,en
1.52E+18,unrelated,4,@ShaneOC2 Jasus mate you’re gonna end up in an asylum with these Liverpool tweets! have a day off😂,en,unrelated,en
1.58E+18,anti-immigration,2,@Pontifex Pope Francis I find your quote about those opposed to unlimited migration are disgusting to be unbelievable         I spent 10 years at a Jesuit school and never heard such rubbish  Àre you trying to destroy Western civilisàtion which has been pretty good to the Churc https://t.co/WPI5sN8HEk,en,anti-immigration,en
1.58E+18,anti-immigration,2,The new goverment must get to grips with illegal immigration in a tough manner. The Border Police are not fit for purpose and have got to get tougher! The Rubber boats must be apprehended in the middle of the Channel and taken to a specific place until removed away from the UK.,en,anti-immigration,en
1.58E+18,unrelated,4,"@osmar11martinez in again for 6! Conversion no good! @LyfordFootball up 32-6 late in the 3rd. And with that, we’re out! See you guys tomorrow from Refugio! @Riosportslive @22photosdesigns @TXHS_Football @rgvsports @dctf @txhsfball @CallerSports @Caller_Len @LyfordBulldogs https://t.co/uCZOJ7YKXP",en,unrelated,en
1.50E+18,neutral,3,Tucker EQUATES U.S. Immigration To Russia Invading Ukraine https://t.co/oJi1tz5uJq via @YouTube,en,neutral,en
1.57E+18,pro-immigration,1,I love the new legal immigrants they wan https://t.co/8bbNdMg5li,en,pro-immigration,en
1.59E+18,pro-immigration,1,@DarklordsMum Hostility towards illegal immigrants. The clue is in the word 'illegal'. Having been an economic migr… https://t.co/o9Jr7mWqV3,en,pro-immigration,en
1.52E+18,neutral,3,@POTUS What about immigration reform .. stop wasting time ...,en,neutral,en
1.57E+18,unrelated,4,do u know how fucking lovely it is to see a monarch butterfly just floating and flapping away? they're long distance migrators and how wonderful that we crossed paths during their journey! easily recognizable orange wings. i love them,en,unrelated,en
